[[[1.0], [0.08899806504765541], [0.0], [0.0601192081788127], [0.0], [0.095728240528831], [0.0], [0.15805717042363743], [0.0], [0.07527852609273684]], '|', 0, 0.002816, 9.975, 0]
[[[0.0], [0.13328912593434827], [0.0], [0.09197089493786681], [0.0], [0.11186896762345695], [0.0], [0.0625085090035786], [1.0], [0.10084045119968268]], '|', 4, 0.0, 0.0, 0]
[[[0.0], [0.08934652099445622], [1.0], [0.09327204641021136], [1.0], [0.09303278622768038], [1.0], [0.11844656399908071], [1.0], [0.05296069314234739]], '|', 3, 0.0, 0.0, 0]
[[[1.0], [0.041456118036013435], [1.0], [0.0768009102850398], [1.0], [0.085534162454991], [1.0], [0.11280316063694364], [1.0], [0.13095536043124087]], '|', 4, 0.0, 0.0, 0]
[[[0.0], [0.07713411527152036], [1.0], [0.09054252192748054], [0.0], [0.12911253999998595], [1.0], [0.12060294454557463], [0.0], [-0.01130137870611693]], '|', 1, 0.0, 0.0, 0]
[[[1.0], [0.018770557382480874], [0.0], [0.11029371062443341], [1.0], [0.10723484886628808], [1.0], [0.14444641498011146], [0.0], [0.08137515466804907]], '|', 2, 0.002816, 9.97, 0]
[[[1.0], [0.1751479880524762], [0.0], [0.13410816246901147], [0.0], [0.1014144038821903], [1.0], [0.038448270170214266], [0.0], [0.08208419261135526]], '|', 2, 0.0, 0.0, 0]
[[[0.0], [0.09277103273389947], [1.0], [0.09523172104910005], [1.0], [0.07096837633856588], [1.0], [0.0573510570350109], [1.0], [0.11539541992553351]], '|', 4, 1.0, 0.020827244734768467, 1]
[[[0.0], [0.05324566890121369], [1.0], [0.025073560894587926], [0.0], [0.13682460472219826], [1.0], [0.09858528300485157], [0.0], [0.1844242021440284]], '|', 1, 0.0, 0.0, 0]
[[[1.0], [0.11357708394046896], [0.0], [0.10269187912220021], [1.0], [0.10811224241739895], [1.0], [0.13407220415549992], [1.0], [0.09676784121171117]], '|', 0, 1.0, 1.9711736725000424, 1]
[[[0.0], [0.07089539522920853], [1.0], [0.11806463802220968], [0.0], [0.14416697305212856], [1.0], [0.08873054923737549], [1.0], [0.18225422092793175]], '|', 4, 0.0, 0.0, 0]
[[[0.0], [0.055395133247613075], [0.0], [0.094756409961548], [0.0], [0.07358078758188], [1.0], [0.05417508261961632], [0.0], [0.165167492415608]], '|', 4, 1.0, 0.04340257113303196, 1]
[[[0.0], [0.1061094681545767], [0.0], [0.0808337160485568], [0.0], [0.11400668635313116], [1.0], [0.10068658905496355], [1.0], [0.08283430887059626]], '|', 4, 0.002816, 9.963, 0]
[[[1.0], [0.10946906161053689], [0.0], [0.1272071911673745], [1.0], [0.09974783898961116], [1.0], [0.09198800463029355], [0.0], [0.10839252610325673]], '|', 1, 0.0, 0.0, 0]
[[[1.0], [0.10912708229825555], [1.0], [0.053593195800708954], [1.0], [0.15400427274726905], [0.0], [0.08674867320269487], [1.0], [0.11546156580532366]], '|', 4, 0.0, 0.0, 0]
[[[1.0], [0.05268644698687931], [0.0], [0.07579594005269635], [1.0], [0.0698410237939276], [0.0], [0.14212536148823704], [1.0], [0.1362345998144841]], '|', 2, 0.0, 0.0, 0]
[[[0.0], [0.13457042861913804], [0.0], [0.1417997763869559], [0.0], [0.124340587939394], [0.0], [0.09722685213238069], [0.0], [0.09566431731305841]], '|', 3, 0.002816, 9.959, 0]
[[[0.0], [0.09061341167645862], [1.0], [0.14858464517631423], [1.0], [0.10856725863879993], [1.0], [0.11760653797146677], [0.0], [0.05705299328401823]], '|', 0, 0.0, 0.0, 0]
[[[1.0], [0.09747588264471531], [0.0], [0.11804491754938395], [0.0], [0.07220316395259044], [0.0], [0.12061655207132965], [0.0], [0.055405157905362525]], '|', 2, 0.0, 0.0, 0]
[[[1.0], [0.03567774378143862], [0.0], [0.13054721829830637], [1.0], [0.1567599431883327], [1.0], [0.08502691878868494], [1.0], [0.08306731436676276]], '|', 3, 0.002816, 9.956, 0]
[[[0.0], [0.05032527948742475], [0.0], [0.0556914999086179], [1.0], [0.09929126728359432], [0.0], [0.031224221015219072], [1.0], [0.1022848398432837]], '|', 3, 0.0, 0.0, 0]
[[[0.0], [0.11124988730332187], [0.0], [0.04983917025912349], [1.0], [0.10492500195574211], [0.0], [0.04521600856742365], [1.0], [0.07330327014543582]], '|', 4, 0.002816, 9.954, 0]
[[[1.0], [0.11830865969866006], [0.0], [0.10724154977431484], [1.0], [0.1442870180379625], [1.0], [0.1577150771398524], [0.0], [0.07841273751190031]], '|', 4, 0.0, 0.0, 0]
[[[1.0], [0.11739797814651498], [1.0], [0.127208486464848], [0.0], [0.17475536075460552], [0.0], [0.1060282113562474], [1.0], [0.07725367667295199]], '|', 2, 0.0, 0.0, 0]
[[[1.0], [0.15099751545692283], [1.0], [0.08993303169474302], [1.0], [0.11530860694897456], [0.0], [0.08844010627960737], [1.0], [0.08432735040767807]], '|', 1, 0.002816, 9.951, 0]
[[[0.0], [0.13280275330107838], [1.0], [0.03954708415200819], [1.0], [0.0809957141885883], [0.0], [0.021619702578835415], [0.0], [0.150305809300832]], '|', 4, 0.0, 0.0, 0]
[[[0.0], [0.09143269975130412], [0.0], [0.14044828255099634], [1.0], [0.04093749357919278], [0.0], [0.0942721701997105], [0.0], [0.14131935115799005]], '|', 1, 1.0, 1.0700119102403869, 1]
[[[1.0], [0.10818222519912957], [0.0], [0.13175118113695486], [1.0], [0.10111693750044455], [0.0], [0.1633897858685538], [0.0], [0.14912947806035334]], '|', 4, 0.002816, 9.948, 0]
[[[0.0], [0.09972141679243776], [1.0], [0.08160228676637252], [1.0], [0.1257741466412129], [1.0], [0.11486681164847462], [0.0], [0.1741203794027752]], '|', 4, 0.0, 0.0, 0]
[[[1.0], [0.0908263371964692], [1.0], [0.07822064684624103], [1.0], [0.11062643957805507], [0.0], [0.10949435327761811], [1.0], [0.03561914942429978]], '|', 1, 0.0, 0.0, 0]
[[[1.0], [0.08414056443736212], [0.0], [0.14645759926697577], [0.0], [0.09889882454928088], [1.0], [0.16985740356911894], [1.0], [0.0689971885170626]], '|', 1, 1.0, 0.44038488261371406, 1]
[[[0.0], [0.15557082940884448], [1.0], [0.11216730671771158], [0.0], [0.1586709638049186], [1.0], [0.10142342691757582], [0.0], [0.1406305998562922]], '|', 3, 1.0, 0.008480895708211436, 1]
[[[0.0], [0.12862717674818122], [1.0], [0.04154385581111575], [0.0], [0.07934608365415911], [0.0], [0.11404467586043862], [0.0], [0.09724918147685446]], '|', 0, 1.0, 0.19673910600520012, 1]
[[[0.0], [0.04433522293961719], [1.0], [0.1268453920782748], [1.0], [0.08725529465249754], [0.0], [0.1556557758365847], [1.0], [0.04473056237095245]], '|', 2, 1.0, 0.09592705317686015, 1]
[[[1.0], [0.05359924874777118], [0.0], [0.1466830066399986], [1.0], [0.09841325199638072], [0.0], [0.1354330319586363], [1.0], [0.10759446597532384]], '|', 1, 1.0, 0.8524132769817033, 1]
[[[0.0], [0.12648697685251725], [1.0], [0.09496962013250616], [0.0], [0.14648102665182397], [1.0], [0.07391827204921902], [1.0], [0.0800987918853966]], '|', 3, 0.0, 0.0, 0]
[[[0.0], [0.05904298325193252], [1.0], [0.05843270711860388], [1.0], [0.12932092926876315], [1.0], [0.024047517627228204], [0.0], [0.055315572302435494]], '|', 2, 0.0, 0.0, 0]
[[[0.0], [0.05850390694467223], [0.0], [0.11864634687202293], [1.0], [0.10192388111989263], [1.0], [0.052421826161733506], [1.0], [0.09292911290761365]], '|', 4, 1.0, 0.0672007145621114, 1]
[[[0.0], [0.10839729229491683], [0.0], [0.12770297390157423], [0.0], [0.08085310574337354], [0.0], [0.08683793802635677], [0.0], [0.15388421858681992]], '|', 0, 1.0, 0.3827345417226288, 1]
[[[1.0], [0.14482560499558458], [0.0], [0.15762920503597413], [1.0], [0.09666885706410526], [0.0], [0.05750027421753282], [1.0], [0.060811492516365494]], '|', 2, 1.0, 0.1247580485778459, 1]
[[[1.0], [0.11632528201471509], [1.0], [0.11800870968151383], [0.0], [0.12509748331012444], [0.0], [0.1300534894064194], [1.0], [0.10561581745789402]], '|', 0, 0.002816, 9.935, 0]
[[[0.0], [0.11061028973777891], [1.0], [0.0663262658417201], [0.0], [0.10609775491647727], [0.0], [0.08684797792267862], [0.0], [0.056150265698419875]], '|', 4, 0.0, 0.0, 0]
[[[0.0], [0.16083671785274867], [1.0], [0.08089676581373116], [0.0], [0.10103999976742634], [1.0], [0.046052142128110304], [0.0], [0.15210142145944722]], '|', 0, 0.0, 0.0, 0]
[[[0.0], [0.15023970964349276], [0.0], [0.07516998995934876], [0.0], [0.13896411390182456], [0.0], [0.10528367611801799], [1.0], [0.049176015911460175]], '|', 1, 0.0, 0.0, 0]
[[[1.0], [0.07103176771220374], [0.0], [0.07984104203430731], [1.0], [0.10071823566603307], [1.0], [0.04918156894458081], [0.0], [0.11131982135244008]], '|', 1, 0.002816, 9.931, 0]
[[[1.0], [0.09885936164503138], [1.0], [0.16137224452815963], [1.0], [0.05245324504385012], [0.0], [0.10388492054533789], [1.0], [0.06079588182477263]], '|', 3, 0.002816, 9.93, 0]
[[[1.0], [0.08568930996047694], [0.0], [0.03772233768539874], [0.0], [0.07550231486862623], [1.0], [0.09442592778196315], [1.0], [0.07085850042301194]], '|', 4, 0.002816, 9.929, 0]
[[[0.0], [0.09996779324124001], [0.0], [0.18240695062025705], [1.0], [0.07981339982372049], [1.0], [0.11569523287657302], [0.0], [0.09263117473795315]], '|', 2, 0.0, 0.0, 0]
[[[1.0], [0.06952506013111986], [0.0], [0.0981653325572093], [1.0], [0.09125066164129164], [0.0], [0.16156828038620252], [0.0], [0.05405183081452216]], '|', 4, 0.002816, 9.927, 0]
[[[0.0], [0.033410467248431386], [0.0], [0.06378219121944655], [0.0], [0.10631941758622812], [0.0], [0.10074164011555996], [1.0], [0.12048583191705775]], '|', 3, 0.002816, 9.926, 0]
[[[1.0], [0.13432584543702886], [0.0], [0.09930180192655289], [0.0], [0.12925610068500265], [0.0], [0.1381798266619075], [0.0], [0.1038298708444054]], '|', 1, 0.0, 0.0, 0]
[[[0.0], [0.0406622636774539], [1.0], [0.1100844776804508], [0.0], [0.06521125415452217], [0.0], [0.1166956710950044], [0.0], [0.07628766296246618]], '|', 2, 1.0, 0.7002930128086541, 1]
[[[1.0], [0.04526598661627981], [1.0], [0.07615654661649351], [0.0], [0.13446492405364818], [1.0], [0.016544377381738945], [1.0], [0.11447206562284189]], '|', 1, 0.0, 0.0, 0]
[[[1.0], [0.07187353468423227], [1.0], [0.14431984512797694], [0.0], [0.11185753721662067], [1.0], [0.11836412563105736], [0.0], [0.09262864708036306]], '|', 1, 1.0, 0.03435674532080271, 1]
[[[0.0], [0.16343028325133074], [0.0], [0.0697734893959214], [0.0], [0.1740575157829404], [0.0], [0.10836386706302084], [1.0], [0.16220063977332358]], '|', 0, 0.0, 0.0, 0]
[[[0.0], [0.11136442272108113], [0.0], [0.1990455851556766], [0.0], [0.05438710860657729], [0.0], [0.17920442740881623], [0.0], [0.09375972348149475]], '|', 3, 0.002816, 9.92, 0]
[[[0.0], [0.14722904845422907], [1.0], [0.09511383939553267], [1.0], [0.07276593703930731], [1.0], [0.05728493694053779], [1.0], [0.09693282549177074]], '|', 0, 0.0, 0.0, 0]
[[[1.0], [0.11262317300306125], [1.0], [0.10303748026063193], [0.0], [0.129603889598498], [0.0], [0.08845620367356069], [0.0], [0.03943795210955437]], '|', 2, 1.0, 0.07903390419688439, 1]
[[[1.0], [0.08500650335074975], [1.0], [0.15983539063537905], [0.0], [0.1270181523681685], [1.0], [0.12396852941837035], [1.0], [0.041190516439147465]], '|', 2, 0.0, 0.0, 0]
[[[1.0], [0.034598319223511864], [0.0], [0.10812951936622878], [0.0], [0.12819728396223268], [1.0], [0.08449572818222555], [1.0], [0.07249418616544381]], '|', 3, 0.0, 0.0, 0]
[[[1.0], [0.09505327851502852], [0.0], [0.12690478992485918], [1.0], [0.1971550787809192], [1.0], [0.14022746721244866], [0.0], [0.11414268864010517]], '|', 0, 1.0, 1.0128764846362022, 1]
[[[0.0], [0.042428142273003115], [1.0], [0.1212082304364517], [1.0], [0.11304292912411527], [0.0], [0.14402022868478348], [0.0], [0.09615892752707433]], '|', 2, 0.0, 0.0, 0]
[[[1.0], [0.11153826918579088], [1.0], [0.10201268344588542], [1.0], [0.12601292857009386], [0.0], [0.12426193601653181], [1.0], [0.07050841488960272]], '|', 1, 1.0, 0.26240009903522754, 1]
[[[0.0], [0.14741153993274014], [0.0], [0.11538437476613717], [1.0], [0.08570812127823517], [1.0], [0.1302967580224817], [1.0], [0.11483651853359657]], '|', 3, 0.0, 0.0, 0]
[[[0.0], [0.07472230462475898], [0.0], [0.1159439355264575], [1.0], [0.09231985213475823], [0.0], [-0.022150575217052215], [0.0], [0.1191940948461527]], '|', 3, 0.0, 0.0, 0]
[[[1.0], [0.1677886751286336], [0.0], [0.12926454069180035], [0.0], [0.12958015365621647], [0.0], [0.12445058645947275], [0.0], [0.09003304467367962]], '|', 1, 1.0, 0.030534703306948095, 1]
[[[0.0], [0.10597250679271901], [0.0], [0.1464514277336723], [1.0], [0.14279862155800532], [0.0], [0.05817863010492422], [1.0], [0.11421138028024919]], '|', 2, 0.0, 0.0, 0]
[[[1.0], [0.036283518873477166], [1.0], [0.06132991173855678], [1.0], [0.11712410685416336], [0.0], [0.14758615133721653], [0.0], [0.08316200605984353]], '|', 3, 0.0, 0.0, 0]
[[[0.0], [0.160522761656608], [0.0], [0.1652676605452319], [0.0], [0.1344356496407372], [0.0], [0.06479243741833682], [1.0], [0.09923997913810734]], '|', 0, 0.002816, 9.907, 0]
[[[0.0], [0.0635145849146864], [0.0], [0.14838314590178162], [0.0], [0.09028991249897099], [0.0], [0.14661086397968542], [1.0], [0.11519254762744251]], '|', 4, 0.0, 0.0, 0]
[[[1.0], [0.13527518317090492], [0.0], [0.14879497516122486], [1.0], [0.05464831858425688], [1.0], [0.09237806809354193], [0.0], [0.10933356505040488]], '|', 3, 0.002816, 9.905, 0]
[[[1.0], [0.11259104763372128], [1.0], [0.11360579254833686], [0.0], [0.11780463046820144], [0.0], [0.10500383757118657], [1.0], [0.04792762227989283]], '|', 1, 0.0, 0.0, 0]
[[[0.0], [0.11549642317551456], [0.0], [0.048189684588756505], [1.0], [0.10297282214730527], [0.0], [0.09201757128015134], [1.0], [0.07381587325900088]], '|', 4, 0.002816, 9.903, 0]
[[[0.0], [0.08718259923859717], [1.0], [0.05723003124834526], [0.0], [0.19419567427668882], [1.0], [0.04062183838599442], [1.0], [0.09722603766626005]], '|', 4, 0.0, 0.0, 0]
[[[0.0], [0.16073030855536663], [0.0], [0.12321320450412918], [1.0], [0.061069296590030395], [0.0], [0.10700670916872275], [1.0], [0.09786065229059375]], '|', 0, 0.0, 0.0, 0]
[[[0.0], [0.08562316799261757], [0.0], [0.08281000059726865], [1.0], [0.08891493348083139], [1.0], [0.17525582563286485], [0.0], [0.09933534306777723]], '|', 2, 0.0, 0.0, 0]
[[[0.0], [0.1520972445556349], [0.0], [0.12031937346461519], [1.0], [0.08703870683919973], [0.0], [0.039556935683591886], [0.0], [0.0651431173762017]], '|', 1, 0.0, 0.0, 0]
[[[1.0], [0.04122443679023815], [0.0], [0.1206932004242508], [0.0], [0.15951726263020752], [1.0], [0.15301807454355346], [1.0], [0.08016438484144706]], '|', 4, 0.002816, 9.898, 0]
[[[1.0], [0.09209206503159668], [0.0], [0.022243129666728492], [1.0], [0.053039052938286244], [0.0], [0.08571249897587935], [1.0], [0.07914494458367849]], '|', 4, 0.002816, 9.897, 0]
[[[0.0], [0.03703842177510301], [0.0], [0.10074421250606162], [1.0], [0.08244831095338724], [1.0], [0.08188632753687394], [1.0], [0.09018819711195589]], '|', 1, 1.0, 0.8504321253176219, 1]
[[[1.0], [0.12659710561170084], [1.0], [0.09189224369170151], [1.0], [0.10582607269145951], [0.0], [0.01275888131672201], [1.0], [0.12409060510154152]], '|', 2, 0.002816, 9.895, 0]
[[[1.0], [0.05222885552557085], [1.0], [0.16531118470233275], [0.0], [0.06642986417308609], [0.0], [0.16607659328231644], [1.0], [0.09402628553950207]], '|', 2, 0.0, 0.0, 0]
[[[0.0], [0.055958264375061545], [0.0], [0.11116621814538656], [1.0], [0.16562214594221078], [1.0], [0.11643491751996285], [1.0], [0.10765455660555681]], '|', 2, 0.0, 0.0, 0]
[[[1.0], [0.12890507129400963], [0.0], [0.05255345935269601], [0.0], [0.06117176722814396], [0.0], [0.10027760242760891], [1.0], [0.13114603507197456]], '|', 3, 0.0, 0.0, 0]
[[[0.0], [0.008887585662612968], [1.0], [0.14700979970832218], [1.0], [0.14479596014224555], [0.0], [0.020486818744215124], [1.0], [0.134451540615658]], '|', 2, 0.0, 0.0, 0]
[[[1.0], [0.10438689315121744], [1.0], [0.16352445788687095], [1.0], [0.16223343099318688], [1.0], [0.1080896628397334], [0.0], [0.10284540696037726]], '|', 0, 0.0, 0.0, 0]
[[[1.0], [0.07407657159773402], [1.0], [0.10384456569358083], [1.0], [0.10608209363733717], [0.0], [0.14621047021672604], [0.0], [0.11384230985138696]], '|', 2, 0.002816, 9.889, 0]
[[[1.0], [0.11912686568676853], [1.0], [0.13529863686300536], [1.0], [0.013423154586941544], [0.0], [0.09297309054727865], [0.0], [0.04866625236992102]], '|', 3, 0.0, 0.0, 0]
[[[1.0], [0.06948012084344671], [1.0], [0.07157376917276868], [0.0], [0.1452451440169985], [0.0], [0.0751499291827902], [0.0], [0.14202458595469092]], '|', 4, 0.002816, 9.887, 0]
[[[0.0], [0.1018664230734541], [1.0], [0.14015877638306173], [1.0], [0.1576724073404918], [1.0], [0.0651118460143579], [1.0], [0.18958396837950137]], '|', 0, 0.0, 0.0, 0]
[[[1.0], [0.06223240469111936], [1.0], [-0.0005969849762311324], [0.0], [0.13258500059937156], [0.0], [0.11104411015693101], [0.0], [0.09011934036457059]], '|', 3, 0.0, 0.0, 0]
[[[1.0], [0.08595476624857853], [1.0], [0.09407848852419792], [0.0], [0.06201926850351052], [0.0], [0.04562395808458487], [0.0], [0.09874274758221732]], '|', 0, 0.0, 0.0, 0]
[[[0.0], [0.12474660983900893], [1.0], [0.10696217864646915], [1.0], [0.10711782231846444], [0.0], [0.08955192322173954], [1.0], [0.1345305359574966]], '|', 3, 0.0, 0.0, 0]
[[[0.0], [0.11226793150071532], [0.0], [0.1352922989056366], [0.0], [0.07550666886607009], [1.0], [0.05423881132297736], [0.0], [0.09211788779501011]], '|', 4, 0.0, 0.0, 0]
[[[0.0], [0.05183343184813164], [0.0], [0.08569943143923948], [0.0], [0.1209062069639249], [1.0], [0.08578346038031434], [1.0], [0.10395768984129986]], '|', 3, 0.0, 0.0, 0]
[[[1.0], [0.09977158584002145], [1.0], [0.08858877001243601], [1.0], [0.04472768920248093], [0.0], [0.137683477768504], [0.0], [0.1245423901409633]], '|', 3, 0.0, 0.0, 0]
[[[0.0], [0.03756552928577027], [1.0], [0.07193405871344145], [0.0], [0.08370521259302463], [1.0], [0.0604414217163385], [0.0], [0.062005445620493635]], '|', 3, 0.002816, 9.879, 0]
[[[1.0], [0.12187951682066953], [0.0], [0.09970875547395515], [0.0], [0.09044528766288534], [0.0], [0.1882973696678853], [1.0], [0.15783468521303276]], '|', 0, 1.0, 0.7978448665722229, 1]
[[[0.0], [0.14727490151319755], [0.0], [0.07414035892864024], [0.0], [0.04204033805911819], [0.0], [0.13117967464208846], [1.0], [0.05654796371156433]], '|', 3, 0.002816, 9.877, 0]
[[[1.0], [0.08660865962100131], [0.0], [0.12468972094025871], [1.0], [0.05121012417070275], [0.0], [0.0002147084349260614], [0.0], [0.05818852635761703]], '|', 2, 0.002816, 9.876, 0]
[[[0.0], [0.11587675913851375], [0.0], [0.1431622821980292], [0.0], [0.07252673496886443], [1.0], [0.08277277491704205], [1.0], [0.07608125829999046]], '|', 1, 0.0, 0.0, 0]
[[[0.0], [0.07028546389370521], [0.0], [0.11438061121343944], [0.0], [0.10113241779435143], [1.0], [0.09032459786327238], [0.0], [0.09807444571141033]], '|', 3, 0.002816, 9.874, 0]
[[[1.0], [0.09934212448191995], [1.0], [0.09564406132647829], [1.0], [0.13750219371470987], [1.0], [0.11237271208818647], [1.0], [0.21669235051492436]], '|', 1, 0.0, 0.0, 0]
[[[1.0], [0.07791955109857678], [1.0], [0.13288040973217605], [1.0], [0.06512079734274717], [1.0], [0.13513058251510154], [1.0], [0.12200423075434608]], '|', 1, 0.0, 0.0, 0]
[[[0.0], [0.10392635498175185], [0.0], [0.17489213049101307], [1.0], [0.13071272515963453], [0.0], [0.049245641633048], [1.0], [0.1703503740033534]], '|', 2, 0.002816, 9.871, 0]
[[[0.0], [0.07476273838944653], [0.0], [0.16196303784556382], [1.0], [0.0653010632838299], [0.0], [0.13989299298966007], [1.0], [0.136557853056473]], '|', 1, 0.002816, 9.87, 0]
[[[1.0], [0.035932568072914145], [1.0], [0.09988378198897835], [0.0], [0.09757478790883031], [1.0], [0.13856090528869675], [1.0], [0.11763824002721775]], '|', 1, 0.0, 0.0, 0]
[[[0.0], [0.04528572832522718], [1.0], [0.17273872550630803], [0.0], [0.11867211256226684], [1.0], [0.05879638114788172], [0.0], [0.09953562194649981]], '|', 1, 0.0, 0.0, 0]
[[[0.0], [0.0988586279357075], [1.0], [0.13556157426808413], [1.0], [0.1729927514635995], [1.0], [0.11678380950198239], [1.0], [0.09635685060291282]], '|', 2, 0.002816, 9.867, 0]
[[[0.0], [0.07456470485114727], [1.0], [0.07982632479239103], [0.0], [0.15864848860004452], [1.0], [0.10170441534409058], [1.0], [0.07159981715865976]], '|', 1, 1.0, 3.088728407347825, 1]
[[[1.0], [0.11434179400023886], [0.0], [0.11707697315302737], [1.0], [0.08565644809338782], [1.0], [0.12412143640506797], [0.0], [0.11257727735009884]], '|', 0, 1.0, 0.30916329032212797, 1]
[[[0.0], [0.038296359283325324], [1.0], [0.08207385999156444], [1.0], [0.10651630841123114], [1.0], [0.0867976239892811], [0.0], [0.1441166137837826]], '|', 4, 0.0, 0.0, 0]
[[[0.0], [0.040250297225583424], [1.0], [0.1059747983245955], [0.0], [0.1232834954993337], [0.0], [0.13319577509724448], [1.0], [0.13311165713168926]], '|', 2, 0.002816, 9.863, 0]
[[[0.0], [0.07379330452068436], [1.0], [0.157885375059936], [0.0], [0.11377571337626993], [1.0], [0.10888300142575887], [1.0], [0.06706777091645316]], '|', 0, 0.002816, 9.862, 0]
[[[0.0], [0.10702881931123823], [0.0], [0.11229324268188233], [0.0], [0.1027212813867365], [0.0], [0.1398281576564202], [1.0], [0.07486149788980836]], '|', 3, 0.0, 0.0, 0]
[[[1.0], [0.10683167924443583], [1.0], [0.12491606272731441], [0.0], [0.11945775902007132], [1.0], [0.16683379893761463], [0.0], [0.031671395212304845]], '|', 1, 0.002816, 9.86, 0]
